locus_tag,gene_name,product,gene_category,log2fc,padj,expression_status,timepoint
ACZ81_RS21650,,nuclear transport factor 2 family protein,Unknown,-0.179513808350209,0.8990061997005646,not_significant,day 11
ACZ81_00540,rpoZ,DNA-directed RNA polymerase subunit omega,Transcription,-0.1791249060388633,0.8613703702521978,not_significant,day 11
ACZ81_13870,wza,XrtA/PEP-CTERM system exopolysaccharide export protein,Cell wall and membrane,0.1790654605139116,0.7079337734316864,not_significant,day 11
ACZ81_13930,,acyl-CoA dehydrogenase,Lipid metabolism,-0.1790260316421915,0.9021558450157804,not_significant,day 11
ACZ81_RS21280,,hypothetical protein,Unknown,0.178772320121215,0.8604086829506631,not_significant,day 11
ACZ81_12090,,YHS domain-containing (seleno)protein,Unknown,0.1783497603440127,0.8927072276274756,not_significant,day 11
ACZ81_13390,proS,proline--tRNA ligase,Translation,-0.1781857602303068,0.7737204449862548,not_significant,day 11
ACZ81_09595,yhjX,MFS transporter,Inorganic ion transport,0.178115980588559,0.8567550943579122,not_significant,day 11
ACZ81_09635,cdd,cytidine deaminase,Nucleotide metabolism,-0.1778267831665173,0.8111046511625029,not_significant,day 11
ACZ81_20485,,hypothetical protein,Unknown,0.177629479252646,0.8598180604325047,not_significant,day 11
ACZ81_04040,pstB,phosphate ABC transporter ATP-binding protein PstB,Inorganic ion transport,0.1776184627833668,0.803391771149012,not_significant,day 11
ACZ81_09280,ybeD,DUF493 family protein YbeD,Unknown,-0.1774435978054514,0.8277372297048865,not_significant,day 11
ACZ81_14130,cyaA,class I adenylate cyclase,Nucleotide metabolism,0.1773284235332458,0.772594138429574,not_significant,day 11
ACZ81_14205,,PepSY domain-containing protein,Unknown,0.1772274632631409,0.8464219488060118,not_significant,day 11
ACZ81_08775,truB,tRNA pseudouridine(55) synthase TruB,Translation,-0.1771896236748601,0.8717828064407063,not_significant,day 11
ACZ81_19030,pelB,pectinesterase family protein,Carbohydrate metabolism,0.1770703818593271,0.8153282393705154,not_significant,day 11
ACZ81_07505,,patatin-like phospholipase family protein,Unknown,0.1759649114394148,0.8394003297200787,not_significant,day 11
ACZ81_16345,fghA,S-formylglutathione hydrolase,Unknown,-0.1753041336434203,0.7250710554606258,not_significant,day 11
ACZ81_04490,,Lcl C-terminal domain-containing protein,Cell cycle and division,0.1747649218350037,0.8777388194053427,not_significant,day 11
ACZ81_19210,,glucosaminidase domain-containing protein,Unknown,-0.1743710020084362,0.862767629644376,not_significant,day 11
ACZ81_01525,,MFS transporter,Carbohydrate metabolism,0.174205406246819,0.7482189607523902,not_significant,day 11
ACZ81_04170,hutC,UTRA domain-containing protein,Transcription,-0.1739733006736711,0.9129603612220896,not_significant,day 11
ACZ81_11440,,class I SAM-dependent methyltransferase,Coenzyme metabolism,-0.1738930857468229,0.7695590622980963,not_significant,day 11
ACZ81_01665,rpsJ,30S ribosomal protein S10,Translation,0.1738923822071564,0.8717828064407063,not_significant,day 11
ACZ81_08370,,NAD(P)H-quinone oxidoreductase,Energy production,0.173032908792556,0.7327767014385697,not_significant,day 11
ACZ81_00965,,LacI family DNA-binding transcriptional regulator,Transcription,0.1730219869613753,0.6976645494964439,not_significant,day 11
ACZ81_11185,pxpB,5-oxoprolinase subunit PxpB,Amino acid metabolism,0.1727089844091872,0.8570097374490754,not_significant,day 11
ACZ81_03325,,dipeptidyl-peptidase 3 family protein,Unknown,-0.1726204795154368,0.7993969073675724,not_significant,day 11
ACZ81_18350,rsd,Rsd/AlgQ family anti-sigma factor,Transcription,-0.1725221197502568,0.828929759827012,not_significant,day 11
ACZ81_18105,pyrC,dihydroorotase,Nucleotide metabolism,0.1723389286411535,0.8161777080979806,not_significant,day 11
ACZ81_18355,fur,transcriptional repressor,Transcription,-0.1722625857534381,0.7250689326555181,not_significant,day 11
ACZ81_01215,trmB,tRNA (guanosine(46)-N7)-methyltransferase TrmB,Translation,0.1718525567112621,0.815638926225518,not_significant,day 11
ACZ81_09300,mrdA,penicillin-binding protein 2,Cell wall and membrane,-0.171731068721447,0.8350401451638902,not_significant,day 11
ACZ81_04285,,M56 family metallopeptidase,Post-translational modification,0.1713757729140299,0.7629429659026141,not_significant,day 11
ACZ81_10065,,hypothetical protein,Unknown,-0.1705763062633344,0.8909988865416042,not_significant,day 11
ACZ81_16480,,bifunctional diguanylate cyclase/phosphodiesterase,Signal transduction,0.1704099502310612,0.823043678488244,not_significant,day 11
ACZ81_00700,,DUF1499 domain-containing protein,Unknown,0.1703922188058279,0.7928280546673792,not_significant,day 11
ACZ81_04755,,DUF3192 domain-containing protein,Translation,-0.1702580550478552,0.8816157969840185,not_significant,day 11
ACZ81_02420,,mechanosensitive ion channel family protein,Cell wall and membrane,0.1702011311978881,0.8421704126692026,not_significant,day 11
ACZ81_18095,dbpA,ATP-dependent RNA helicase DbpA,Replication and repair,-0.169730524232976,0.7789782934665263,not_significant,day 11
ACZ81_14100,,PaaX family transcriptional regulator,Transcription,0.1695445664569527,0.7142628984497137,not_significant,day 11
ACZ81_06315,,GGDEF domain-containing protein,Signal transduction,0.1695161827711654,0.7993969073675724,not_significant,day 11
ACZ81_04895,lpxB,lipid-A-disaccharide synthase,Cell wall and membrane,0.1693992819952883,0.8503671972032135,not_significant,day 11
ACZ81_01505,,haloacid dehalogenase type II,Unknown,-0.1693313702299761,0.7654452027108367,not_significant,day 11
ACZ81_20605,,hypothetical protein,Unknown,-0.1690219145286821,0.8136201728510154,not_significant,day 11
ACZ81_03315,uppP,undecaprenyl-diphosphate phosphatase,Defense mechanisms,0.1687789533437396,0.6916170022740131,not_significant,day 11
ACZ81_16265,,bifunctional diguanylate cyclase/phosphodiesterase,Signal transduction,0.1687423931073951,0.7462171163439678,not_significant,day 11
ACZ81_06930,scpA,segregation and condensation protein A,Cell cycle and division,0.168659673538796,0.844615968591365,not_significant,day 11
ACZ81_12330,,AMP-binding protein,Lipid metabolism,-0.1685779172071941,0.8556342171029696,not_significant,day 11
ACZ81_02510,,YnfA family protein,Unknown,-0.1684824608716559,0.7683272093370648,not_significant,day 11
ACZ81_14410,bphP,ATP-binding protein,Signal transduction,0.1684121052284003,0.7513673785867367,not_significant,day 11
ACZ81_11125,,isoamylase early set domain-containing protein,Carbohydrate metabolism,0.1683170738068655,0.6899826304194601,not_significant,day 11
ACZ81_00760,ribA,GTP cyclohydrolase II,Coenzyme metabolism,0.1678649128200492,0.8843185457623258,not_significant,day 11
ACZ81_13425,xseA,exodeoxyribonuclease VII large subunit,Replication and repair,-0.1677992148913838,0.8508391695045809,not_significant,day 11
ACZ81_05190,fliJ,flagellar export protein FliJ,Cell motility,0.1677937281310841,0.8597287839686889,not_significant,day 11
ACZ81_07925,VP1478,DUF3080 family protein,Unknown,-0.1677097597454027,0.7799490671895941,not_significant,day 11
ACZ81_05380,pepO,M13 family metallopeptidase,Post-translational modification,-0.1674674517746325,0.8118792272572712,not_significant,day 11
ACZ81_17980,,TonB-dependent receptor,Inorganic ion transport,-0.1673760730794986,0.908466084319714,not_significant,day 11
ACZ81_01640,gpmA,"2,3-diphosphoglycerate-dependent phosphoglycerate mutase",Carbohydrate metabolism,-0.1673618551472569,0.8532794191771423,not_significant,day 11
ACZ81_16250,sthA,Si-specific NAD(P)(+) transhydrogenase,Energy production,-0.1671481672412986,0.7550560099118128,not_significant,day 11
ACZ81_11590,,hypothetical protein,Unknown,-0.1667863736581636,0.8653393153386124,not_significant,day 11
ACZ81_14435,,BRO family protein,Unknown,-0.1666980788975929,0.7079337734316864,not_significant,day 11
ACZ81_17955,,MotA/TolQ/ExbB proton channel family protein,Intracellular trafficking,0.1664818159078359,0.915735579057895,not_significant,day 11
ACZ81_02075,mgsA,methylglyoxal synthase,Carbohydrate metabolism,-0.1663785291986796,0.8717828064407063,not_significant,day 11
ACZ81_03160,nrtC,CmpA/NrtA family ABC transporter substrate-binding protein,Inorganic ion transport,-0.1661834941943054,0.9413358523588448,not_significant,day 11
ACZ81_02290,rhlB,ATP-dependent RNA helicase RhlB,Translation,0.165705163648852,0.8329289035221813,not_significant,day 11
ACZ81_13235,fkpB,FKBP-type peptidyl-prolyl cis-trans isomerase,Post-translational modification,-0.1655362033415318,0.7414746523624828,not_significant,day 11
ACZ81_15055,thrB,homoserine kinase,Amino acid metabolism,0.1652836405335165,0.7134451781644554,not_significant,day 11
ACZ81_09065,,NADH:flavin oxidoreductase/NADH oxidase family protein,Energy production,-0.1650253205376949,0.7425389251517405,not_significant,day 11
ACZ81_19370,,YceI family protein,Unknown,0.165018200132902,0.7984445824239216,not_significant,day 11
ACZ81_12620,,hypothetical protein,Unknown,0.1649210493231909,0.8508391695045809,not_significant,day 11
ACZ81_18870,ogt,methylated-DNA--[protein]-cysteine S-methyltransferase,Replication and repair,-0.1648683390241765,0.7949214209620064,not_significant,day 11
ACZ81_08220,,spinster family MFS transporter,Carbohydrate metabolism,0.1648266210425559,0.8598180604325047,not_significant,day 11
ACZ81_10685,ubiG,bifunctional 2-polyprenyl-6-hydroxyphenol methylase/3-demethylubiquinol 3-O-methyltransferase UbiG,Coenzyme metabolism,-0.164490778174902,0.7698235172013671,not_significant,day 11
ACZ81_14110,,DsrE family protein,Unknown,-0.1644532488874309,0.8126715955293418,not_significant,day 11
ACZ81_05940,glpQ,glycerophosphodiester phosphodiesterase,Energy production,0.16435814440297,0.7693271246304222,not_significant,day 11
ACZ81_12940,,LON peptidase substrate-binding domain-containing protein,Unknown,-0.1641713994349954,0.87489068713042,not_significant,day 11
ACZ81_08020,,transglutaminase-like cysteine peptidase,Unknown,0.1635341224039927,0.7695447941080289,not_significant,day 11
ACZ81_09880,yciK,YciK family oxidoreductase,Lipid metabolism,-0.1635000611584333,0.7979195066280915,not_significant,day 11
ACZ81_04110,,redoxin domain-containing protein,Post-translational modification,0.1632624821542021,0.8814444619230085,not_significant,day 11
ACZ81_04840,tsf,translation elongation factor Ts,Translation,-0.1627394432783792,0.9209637544989412,not_significant,day 11
ACZ81_00645,,DUF21 domain-containing protein,Unknown,-0.1625107971711839,0.9008520252989254,not_significant,day 11
ACZ81_03210,,DUF3016 domain-containing protein,Unknown,-0.1625069846358227,0.9188578192496636,not_significant,day 11
ACZ81_18145,folE,GTP cyclohydrolase I FolE,Coenzyme metabolism,-0.1624770037693809,0.8532794191771423,not_significant,day 11
ACZ81_11295,,TonB-dependent receptor,Inorganic ion transport,-0.1624580538221607,0.8329289035221813,not_significant,day 11
ACZ81_07435,astE,succinylglutamate desuccinylase,Amino acid metabolism,0.1619001038573376,0.8464704702265975,not_significant,day 11
ACZ81_06515,,ATP-binding protein,Signal transduction,-0.1618378711708532,0.8134502206199843,not_significant,day 11
ACZ81_15040,pgi,glucose-6-phosphate isomerase,Carbohydrate metabolism,-0.1618178784322908,0.832756823711361,not_significant,day 11
ACZ81_14960,fadH,"NADPH-dependent 2,4-dienoyl-CoA reductase",Energy production,-0.1615136257846435,0.8063038964236413,not_significant,day 11
ACZ81_09240,sppA,signal peptide peptidase SppA,Post-translational modification,0.1613279030663671,0.6976645494964439,not_significant,day 11
ACZ81_00140,,group II truncated hemoglobin,Unknown,-0.161251536803543,0.7993969073675724,not_significant,day 11
ACZ81_18585,xylE,sugar porter family MFS transporter,Inorganic ion transport,0.1611337881613189,0.8245642786970748,not_significant,day 11
ACZ81_12965,cfa,SAM-dependent methyltransferase,Cell wall and membrane,-0.1611141992258959,0.8988734258903547,not_significant,day 11
ACZ81_19570,lexA,transcriptional repressor LexA,Transcription,0.161087575811264,0.8262546711033174,not_significant,day 11
ACZ81_13320,clpX,ATP-dependent protease ATP-binding subunit ClpX,Post-translational modification,-0.160989685307856,0.7740045913498549,not_significant,day 11
ACZ81_06475,,hypothetical protein,Unknown,0.1609343096152794,0.777238607701226,not_significant,day 11
ACZ81_06320,pheA,prephenate dehydratase,Amino acid metabolism,-0.1602033027109505,0.8699984398757458,not_significant,day 11
ACZ81_06670,bioF,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,Amino acid metabolism,-0.1596611114453473,0.7888255508027421,not_significant,day 11
ACZ81_08915,ynjB,ABC transporter substrate-binding protein,Unknown,-0.1592891276818335,0.8722272977919576,not_significant,day 11
ACZ81_06370,yfhA,sigma 54-interacting transcriptional regulator,Signal transduction,0.1590984400982006,0.7549221434205399,not_significant,day 11
ACZ81_17020,nhaR,LysR family transcriptional regulator,Transcription,-0.1588686067746886,0.8463803192895607,not_significant,day 11
ACZ81_19060,,MarR family transcriptional regulator,Unknown,-0.1587809867929847,0.8722272977919576,not_significant,day 11
ACZ81_02875,rapA,RNA polymerase-associated protein RapA,Transcription,-0.1587505253686182,0.8820854102049169,not_significant,day 11
ACZ81_05450,sapC,ABC transporter permease subunit,Defense mechanisms,0.1580218901837283,0.8329289035221813,not_significant,day 11
ACZ81_04635,ccmC,heme ABC transporter permease,Post-translational modification,0.157758758067919,0.779697608058133,not_significant,day 11
ACZ81_12660,,DUF2244 domain-containing protein,Unknown,-0.1577310175606752,0.8887242685732893,not_significant,day 11
ACZ81_19160,,flavin reductase family protein,Unknown,-0.1576461457800394,0.8972830518210091,not_significant,day 11
ACZ81_18170,pdeM,ligase-associated DNA damage response endonuclease PdeM,Unknown,-0.1576298536816693,0.832142025297222,not_significant,day 11
ACZ81_15480,fumC,class II fumarate hydratase,Energy production,-0.1575655694041106,0.9110579197629336,not_significant,day 11
ACZ81_06860,tqsA,AI-2E family transporter,Unknown,-0.1574400336318004,0.7803296810886583,not_significant,day 11
ACZ81_05080,fliD,flagellar filament capping protein FliD,Cell motility,0.1572313449625828,0.829841109110223,not_significant,day 11
ACZ81_00680,,GGDEF domain-containing protein,Signal transduction,-0.1568564346999104,0.8694096044296706,not_significant,day 11
ACZ81_18470,,ABC transporter permease,Defense mechanisms,0.1568368917249146,0.7763797661987204,not_significant,day 11
ACZ81_18550,,TonB-dependent receptor,Inorganic ion transport,-0.1568166188467437,0.7789782934665263,not_significant,day 11
ACZ81_01330,,hypothetical protein,Unknown,0.1568125931325262,0.9081016353593464,not_significant,day 11
ACZ81_09025,,hypothetical protein,Unknown,-0.1567787014082343,0.7816490494040572,not_significant,day 11
ACZ81_11895,,TonB-dependent receptor,Inorganic ion transport,0.1567617156001946,0.9128975627547332,not_significant,day 11
ACZ81_08040,,glycosyltransferase family 2 protein,Cell wall and membrane,-0.1566412511298542,0.7888255508027421,not_significant,day 11
ACZ81_08870,,strictosidine synthase family protein,Carbohydrate metabolism,-0.1565317042781974,0.8348204403429244,not_significant,day 11
ACZ81_17925,,PepSY-associated TM helix domain-containing protein,Unknown,0.1565246795587505,0.8464219488060118,not_significant,day 11
ACZ81_09910,,hypothetical protein,Unknown,-0.156414541593713,0.7832935879458081,not_significant,day 11
ACZ81_17145,,hypothetical protein,Unknown,-0.1562246200665325,0.8773761816692544,not_significant,day 11
ACZ81_11745,zwf,glucose-6-phosphate dehydrogenase,Carbohydrate metabolism,-0.1561498595644859,0.8552167724204596,not_significant,day 11
ACZ81_11005,ggt,gamma-glutamyltransferase,Cell wall and membrane,-0.1559682345015418,0.7250689326555181,not_significant,day 11
ACZ81_01725,waaA,3-deoxy-D-manno-octulosonic acid transferase,Cell wall and membrane,0.1557633418268628,0.8072795968694869,not_significant,day 11
ACZ81_00340,ubiA,4-hydroxybenzoate octaprenyltransferase,Coenzyme metabolism,0.155622613255679,0.8645999459279071,not_significant,day 11
ACZ81_19645,,RNA polymerase sigma factor,Transcription,-0.1555521742794023,0.9188578192496636,not_significant,day 11
ACZ81_03780,mlaE,lipid asymmetry maintenance ABC transporter permease subunit MlaE,Secondary metabolites,0.1555002351839209,0.8909988865416042,not_significant,day 11
ACZ81_07650,,PP2C family serine/threonine-protein phosphatase,Signal transduction,0.1553364522580206,0.9070451270278528,not_significant,day 11
ACZ81_15995,pedS2,sensor histidine kinase,Signal transduction,0.1546049258534448,0.9221236528543624,not_significant,day 11
ACZ81_08070,gumL,polysaccharide pyruvyl transferase family protein,Unknown,0.1543282919157969,0.8777388194053427,not_significant,day 11
ACZ81_10880,mdtK,MATE family efflux transporter,Defense mechanisms,0.1542966602494392,0.7719240293595501,not_significant,day 11
ACZ81_09850,,alpha-amylase family protein,Carbohydrate metabolism,-0.154193717238996,0.862553960564584,not_significant,day 11
ACZ81_00915,,acyl-CoA thioesterase,Unknown,-0.1541311777408575,0.8126715955293418,not_significant,day 11
ACZ81_19105,aroQ,type II 3-dehydroquinate dehydratase,Amino acid metabolism,0.1541283082820314,0.8073408876433128,not_significant,day 11
ACZ81_01670,rplC,50S ribosomal protein L3,Translation,0.1538409400468728,0.8891336346597944,not_significant,day 11
ACZ81_01695,rplV,50S ribosomal protein L22,Translation,0.153735157011906,0.9056447667276536,not_significant,day 11
ACZ81_16895,uhpA,response regulator,Transcription,-0.1536198012834621,0.7737204449862548,not_significant,day 11
ACZ81_02920,cysG,siroheme synthase CysG,Coenzyme metabolism,0.1535897252781193,0.8503671972032135,not_significant,day 11
ACZ81_02645,,hypothetical protein,Unknown,0.1535043457771089,0.8988734258903547,not_significant,day 11
ACZ81_13465,ispG,flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase,Lipid metabolism,-0.1533063052099894,0.7979453862786702,not_significant,day 11
ACZ81_08860,,PepSY-associated TM helix domain-containing protein,Unknown,-0.153223418858695,0.8804484810111995,not_significant,day 11
ACZ81_00295,,hypothetical protein,Inorganic ion transport,-0.1525427959049313,0.7737204449862548,not_significant,day 11
ACZ81_11450,rhtA,EamA family transporter,Unknown,-0.1523890542946203,0.8532794191771423,not_significant,day 11
ACZ81_19670,proB,glutamate 5-kinase,Amino acid metabolism,0.1522580043084847,0.8604086829506631,not_significant,day 11
ACZ81_05700,prfC,peptide chain release factor 3,Translation,-0.1520556128491559,0.8153282393705154,not_significant,day 11
ACZ81_19735,,hypothetical protein,Unknown,-0.1517520303021927,,not_significant,day 11
ACZ81_01260,,hypothetical protein,Unknown,0.1516226040678011,0.8090313530554798,not_significant,day 11
ACZ81_15900,,type 1 periplasmic-binding domain-containing protein,Amino acid metabolism,-0.151229810874514,0.9195169135799368,not_significant,day 11
ACZ81_17230,,FG-GAP repeat domain-containing protein,Post-translational modification,0.1511815775750598,0.8449042543637677,not_significant,day 11
ACZ81_09175,hflD,high frequency lysogenization protein HflD,Unknown,-0.1509616937346772,0.8990061997005646,not_significant,day 11
ACZ81_13765,,glycosyltransferase family 2 protein,Cell wall and membrane,-0.1508671240258771,0.8000544690409922,not_significant,day 11
ACZ81_18420,,PepSY-associated TM helix domain-containing protein,Unknown,0.1508110856052679,0.9152377043826898,not_significant,day 11
ACZ81_00015,recF,DNA replication/repair protein RecF,Replication and repair,0.1507788358157039,0.8552167724204596,not_significant,day 11
ACZ81_19740,tusA,sulfurtransferase TusA,Post-translational modification,-0.1505122079797857,0.8859671662048457,not_significant,day 11
ACZ81_06470,,site-specific integrase,Replication and repair,-0.1504889892314979,0.8887242685732893,not_significant,day 11
ACZ81_16580,rutF,flavin reductase,Energy production,0.150449357472266,0.9457229542905504,not_significant,day 11
ACZ81_01920,,HDOD domain-containing protein,Signal transduction,0.1503646028547479,0.866933202691395,not_significant,day 11
ACZ81_13310,hupB,nucleoid-associated protein HU-beta,Replication and repair,-0.1501648951140728,0.9188578192496636,not_significant,day 11
ACZ81_03785,mlaD,outer membrane lipid asymmetry maintenance protein MlaD,Secondary metabolites,0.1499587161139466,0.8717828064407063,not_significant,day 11
ACZ81_19800,yiaD,YiaD family glycine zipper/OmpA-like lipoprotein,Cell wall and membrane,-0.1496518543450224,0.9212256788435488,not_significant,day 11
ACZ81_05690,yehU,sensor histidine kinase,Signal transduction,-0.1494908027899594,0.8814444619230085,not_significant,day 11
ACZ81_18880,ampC,serine hydrolase domain-containing protein,Defense mechanisms,-0.1489411976885747,0.8729427525816176,not_significant,day 11
ACZ81_15855,,YceB family lipoprotein,Unknown,0.1489003063106405,0.8718066328997954,not_significant,day 11
ACZ81_08515,,oxidoreductase family protein,Unknown,-0.1488595872370293,0.779697608058133,not_significant,day 11
ACZ81_05330,ppnP,pyrimidine/purine nucleoside phosphorylase,Unknown,-0.1480149580339701,0.8657901108861427,not_significant,day 11
ACZ81_RS21390,,hypothetical protein,Unknown,-0.1479223752251571,0.8831121446922497,not_significant,day 11
ACZ81_02565,,IS110 family RNA-guided transposase,Replication and repair,-0.1477190085880039,0.8211551143199024,not_significant,day 11
ACZ81_12265,dedD,SPOR domain-containing protein,Cell cycle and division,0.1476858026065132,0.8556342171029696,not_significant,day 11
ACZ81_08315,iaaA,isoaspartyl peptidase/L-asparaginase family protein,Amino acid metabolism,0.1475314080262704,0.824139482573428,not_significant,day 11
ACZ81_01000,,alpha/beta hydrolase family protein,Cell wall and membrane,0.1474213573594568,0.8909988865416042,not_significant,day 11
ACZ81_08330,,TonB-dependent receptor,Inorganic ion transport,-0.1470749249357205,0.8806661740428201,not_significant,day 11
ACZ81_10560,tusC,DsrE family protein,Inorganic ion transport,-0.1469348456259386,0.9084983691477424,not_significant,day 11
ACZ81_03915,,ATP-binding protein,Signal transduction,0.1465842846173916,0.7740045913498549,not_significant,day 11
ACZ81_18300,hfq,RNA chaperone Hfq,Translation,-0.1463229605207868,0.8613112581939593,not_significant,day 11
ACZ81_05235,flhB,flagellar biosynthesis protein FlhB,Cell motility,0.1461345539928823,0.8562239277001487,not_significant,day 11
ACZ81_09290,rlpA,septal ring lytic transglycosylase RlpA family protein,Cell wall and membrane,-0.1459595248652879,0.7693271246304222,not_significant,day 11
ACZ81_08045,,glycosyltransferase family protein,Cell wall and membrane,-0.1452324013089764,0.8733601288067144,not_significant,day 11
ACZ81_09035,,hypothetical protein,Unknown,-0.1452311524960164,0.8503671972032135,not_significant,day 11
ACZ81_08130,ybaK,Cys-tRNA(Pro) deacylase,Unknown,0.1449551410881422,0.8878210216865803,not_significant,day 11
ACZ81_12170,lpxH,"UDP-2,3-diacylglucosamine diphosphatase",Unknown,-0.1447376331098978,0.9129603612220896,not_significant,day 11
ACZ81_RS20765,,DMT family transporter,Amino acid metabolism,0.1445438327110406,,not_significant,day 11
ACZ81_15430,,alkene reductase,Energy production,-0.1442962785898894,0.8394003297200787,not_significant,day 11
ACZ81_00695,sugE,DMT family transporter,Inorganic ion transport,0.14414913462835,0.9413358523588448,not_significant,day 11
ACZ81_14475,nagA,N-acetylglucosamine-6-phosphate deacetylase,Carbohydrate metabolism,-0.1440724947669464,0.9195169135799368,not_significant,day 11
ACZ81_17375,rnr,ribonuclease R,Translation,0.1439912780377356,0.6916170022740131,not_significant,day 11
ACZ81_RS20875,,DUF2256 domain-containing protein,Unknown,-0.1437021649581408,0.92298764088817,not_significant,day 11
ACZ81_16745,,PhnD/SsuA/transferrin family substrate-binding protein,Inorganic ion transport,-0.1436035159116475,0.9008520252989254,not_significant,day 11
ACZ81_15410,anmK,anhydro-N-acetylmuramic acid kinase,Post-translational modification,-0.1434576804318217,0.8804484810111995,not_significant,day 11
ACZ81_07330,prfA,peptide chain release factor 1,Translation,-0.143420242385951,0.8631031351500248,not_significant,day 11
ACZ81_05490,tyrR,transcriptional regulator TyrR,Amino acid metabolism,0.1433785854359593,0.7188748922774817,not_significant,day 11
ACZ81_17475,cydA,cytochrome ubiquinol oxidase subunit I,Energy production,-0.1432330733295623,0.906685254591151,not_significant,day 11
ACZ81_03085,alkB,alpha-ketoglutarate-dependent dioxygenase AlkB family protein,Replication and repair,-0.1432055781902326,0.9021558450157804,not_significant,day 11
ACZ81_06570,,TetR/AcrR family transcriptional regulator,Transcription,0.1432042439147367,0.8817767098079791,not_significant,day 11
ACZ81_09430,yidA,HAD family hydrolase,Unknown,0.1430236311557882,0.7752070219746366,not_significant,day 11
ACZ81_12065,,hypothetical protein,Unknown,-0.1429576913810681,0.9034478303462616,not_significant,day 11
ACZ81_00910,,2OG-Fe(II) oxygenase,Post-translational modification,-0.1429224186717793,0.6916170022740131,not_significant,day 11
ACZ81_14250,pfpI,type 1 glutamine amidotransferase domain-containing protein,Unknown,-0.1428861902029486,0.930046328018103,not_significant,day 11
ACZ81_12055,,hypothetical protein,Unknown,-0.1427945582988607,0.8532794191771423,not_significant,day 11
ACZ81_16810,,PAS domain-containing hybrid sensor histidine kinase/response regulator,Signal transduction,-0.1427941142268874,0.7752070219746366,not_significant,day 11
ACZ81_02050,argH,argininosuccinate lyase,Amino acid metabolism,0.1427675274196039,0.8617412829353492,not_significant,day 11
ACZ81_13775,walW,polysaccharide deacetylase family protein,Carbohydrate metabolism,0.1425474426846112,0.8823254208672973,not_significant,day 11
ACZ81_02630,,hypothetical protein,Unknown,0.1421379195751846,0.8986134173407774,not_significant,day 11
ACZ81_12320,,type II toxin-antitoxin system ParD family antitoxin,Transcription,-0.1421092343976679,0.8949039555761523,not_significant,day 11
ACZ81_00780,recQ,DNA helicase RecQ,Replication and repair,0.1418274623365265,0.8095540815401914,not_significant,day 11
ACZ81_12765,yecN,MAPEG family protein,Unknown,-0.1417941097833001,0.8984490200081382,not_significant,day 11
ACZ81_19830,atpC,F0F1 ATP synthase subunit epsilon,Energy production,-0.1417837081978799,0.8981137534109244,not_significant,day 11
ACZ81_08580,pabC,aminodeoxychorismate lyase,Amino acid metabolism,0.1417271590116257,0.8000544690409922,not_significant,day 11
ACZ81_02305,,amidohydrolase,Unknown,0.1416635917652299,0.8255509771640415,not_significant,day 11
ACZ81_RS13720,,twin-arginine translocation signal domain-containing protein,Unknown,0.141622750853814,0.8338308220839445,not_significant,day 11
ACZ81_07140,,Xaa-Pro dipeptidase,Secondary metabolites,0.1414680619667282,0.8532794191771423,not_significant,day 11
ACZ81_17805,dksA,RNA polymerase-binding protein DksA,Signal transduction,-0.1413781353077112,0.8329289035221813,not_significant,day 11
ACZ81_09570,,hypothetical protein,Unknown,0.1410634808260101,0.8142370344870622,not_significant,day 11
ACZ81_17770,ftsY,signal recognition particle-docking protein FtsY,Intracellular trafficking,0.1409698351797652,0.8433807324023026,not_significant,day 11
ACZ81_09885,,VolA/Pla-1 family phospholipase,Unknown,0.1409673276749978,0.893841612298991,not_significant,day 11
ACZ81_11650,,hypothetical protein,Unknown,0.1404071720565441,0.9129603612220896,not_significant,day 11
ACZ81_12180,yqiK,flotillin family protein,Unknown,0.1403297314760289,0.8758947731528857,not_significant,day 11
ACZ81_14045,betB,betaine-aldehyde dehydrogenase,Energy production,-0.1398667644194306,0.8891336346597944,not_significant,day 11
ACZ81_11570,,rhodanese-like domain-containing protein,Inorganic ion transport,0.1397369762322466,0.8855009946385819,not_significant,day 11
ACZ81_16405,,metallophosphoesterase family protein,Replication and repair,0.1396628012098908,0.8277372297048865,not_significant,day 11
ACZ81_11365,,Rossmann-fold NAD(P)-binding domain-containing protein,Amino acid metabolism,0.1396242259766886,0.8870244375851383,not_significant,day 11
ACZ81_12190,,SDR family NAD(P)-dependent oxidoreductase,Lipid metabolism,0.1392719153201288,0.832308536948111,not_significant,day 11
ACZ81_09870,,LacI family DNA-binding transcriptional regulator,Transcription,-0.1390931036989058,0.805550690990645,not_significant,day 11
ACZ81_14925,,putative signal transducing protein,Unknown,0.1385974098131401,0.9047026371638864,not_significant,day 11
ACZ81_07110,,hypothetical protein,Unknown,0.1385720413610688,0.8512931594983382,not_significant,day 11
ACZ81_15695,,site-specific integrase,Replication and repair,0.1383155607938603,0.8718066328997954,not_significant,day 11
ACZ81_00210,,hypothetical protein,Unknown,-0.1381865544649101,0.8556342171029696,not_significant,day 11
ACZ81_07960,rplT,50S ribosomal protein L20,Translation,0.1380791000490653,0.8949039555761523,not_significant,day 11
ACZ81_13165,glnB,P-II family nitrogen regulator,Transcription,-0.1380510280137767,0.8617656170572573,not_significant,day 11
ACZ81_15615,holC,DNA polymerase III subunit chi,Replication and repair,-0.1379413086790892,0.8990061997005646,not_significant,day 11
